,標題,分類,內文
10,[新聞] 為養家棄學！台達電員工卻遭霸凌身亡 清,8145,"
原文標題：

為養家棄學！台達電員工卻遭霸凌身亡 清大副校長不捨

原文連結：

https://udn.com/news/story/7320/8439947

發布時間：

2024-12-21 06:06 聯合報

記者署名：

聯合報／ 記者  巫鴻瑋  /新竹即時報導

原文內容：

台達電一名25歲男員工16日從內湖總部墜樓身亡，傳生前遭主管職場霸凌，引發科技業熱
議該公司「糟蹋人才」，因身亡男員工為清華大學工業工程管理所高材生，原本被師長推
薦攻讀博士，卻為養家放棄學業，如今傳出噩耗，就連清大副校長簡禎富都發文表達不捨
，證實「他成績優異」。

簡禎富發文提到，該名畢業於清大的學生，曾在清華工工DALab參與暑期實習、產學合作
，更曾任決策分析課程助教，每項任務都表現優異，盡心負責合作分工，研究成果不僅解
決重要半導體智慧製造問題，成功導入產業創造具體價值，還曾在學術期刊上發表論文。

據了解，不幸遭霸凌身亡的台達電男員工，過去在清大期間曾獲師長推薦繼續攻讀博士學
位，但他為了減輕家中負擔、體貼父母，而選擇放棄學業、先工作養家，沒想到才到台達
電任職，就傳出遭職場霸凌身亡。

簡禎富不捨地提到該名學生「承受煎熬卻仍為同事們著想」，沒想到遭霸凌身亡後，竟然
師長還被通知該名學生「是在公司昏倒逝世」，簡更替該學生的父母親難過，或許父母親
也無心力應付社會和網路壓力。

台達電對於員工疑似遭霸凌身亡回應指出，秉持人道原則，公司已於第一時間積極協助家
屬處理善後。同時亦會同步宣導，以及進行公司同仁之員工關懷機制。對於網路傳言，公
司積極進行內部調查機制，也會全力配合檢警作業，但在檢調調查結果前，目前不予評論
。

不過台達電此回應網友並不買帳，痛批該公司公關處理及人資抹黑身亡的員工，還有網友
酸「台清交成資優生想被霸凌可以去」、「人才被當耗材」、「勞動部這副鳥樣，怪不得
資方根本沒在怕」、「上樑不正下樑歪」，也有不少網友感謝清大副校長「勇於發聲」，
有學者風骨。


心得/評論：

#少微星隕 寧為玉折#

公司發展很重要的一個環節是人才的吸收，清大副校長簡禎富都出來發聲了，他接收到謊
言，以為被霸凌者是在公司昏倒逝世。

～～～～簡禎富不捨地提到該名學生「承受煎熬卻仍為同事們著想」，沒想到遭霸凌身亡
後，竟然師長還被通知該名學生「是在公司昏倒逝世」～～～～

公司文化如此，上到下都歪了，有辦法改革嗎？

https://i.imgur.com/vIDFFmi.jpeg


"
11,[請益] 其實我覺得台灣過不好的原因來自於2330,8145,"希望台積電技術趕快外流

房價高的原因來自於台積電的成長

一般中產階級根本都被剝奪

08-09年 金融海嘯的時候


物價低 房價低  現在看來  那時候存最多錢


"
12,[新聞] 經部3策略助攻無人機 嘉義義竹擬建大型測,8145,"
原文標題：經部3策略助攻無人機 嘉義義竹擬建大型測試場域

※請勿刪減原文標題

原文連結：https://udn.com/news/story/7240/8440007
※網址超過一行過長請用縮網址工具

發布時間：2024-12-21 10:04 中央社／ 台北21日電

※請以原文網頁/報紙之發布時間為準

記者署名：

※原文無記載者得留空

原文內容：

民主陣營極力培植非紅供應鏈趨勢下，經濟部透過爭取海外商機、內需練兵和建立產業聚
落3策略，協助台廠克服規模經濟和關鍵模組研發等挑戰，同時規劃在嘉義義竹鄉建立大
型無人機測試場域，透過產官學力量擦亮台灣無人機產業招牌。

經濟部產業發展署副署長鄒宇新接受中央社訪問表示，俄烏戰爭爆發後，無人機軍事應用
受關注，但中國大疆創新（DJI）市占率超過74%，是目前全球最大無人機品牌，引起各國
對資安甚至國安疑慮，民主陣營開始思考建構無人機的「非紅供應鏈」。

鄒宇新表示，各國政府官員和廠商近年密切組團來台參訪，就是看好台灣是生產民主無人
機最好的基地，主因為台灣有最強的半導體、ICT大廠具量產經驗，且身為民主陣營一分
子，受到各國信賴，非紅供應鏈趨勢將替台廠帶來龐大商機。


經濟部今年9月籌組「台灣卓越無人機海外商機聯盟」，由漢翔帶頭，會員已超過120家，
涵蓋系統整合和關鍵零組件等廠商。鄒宇新透露，近期除了美方無人機訪團來台，他也前
往立陶宛和拉脫維亞等國開拓市場，希望建立政府對政府（G2G）接洽管道，協助廠商爭
取合作機會。

鄒宇新表示，「籌組聯盟是希望用最有效率的方式爭取商機」，聯盟代表和政府到海外了
解對方國家和廠商需求，再回來檢視台灣廠商適合做什麼，也會提供台灣供應鏈量能給外
國買家，由於歐美日市場較大，明年將安排前往德國、美國和日本參展。

隨著AI和零組件廠商陸續加入，鄒宇新預期，無人機聯盟的規模會不斷擴大，廠商也可透
過內部資源整合互助，像是聯盟內的系統廠商會尋找零組件供應鏈夥伴合作。

為扶植國內無人機產業，鄒宇新表示，政府採取軍用商規策略，針對國防部開放3類5款採
購需求，遴選7家原型機系統整合主導廠商，並提供研發補助，協助業者建立非紅供應鏈
整合能力，最終由長榮、智飛、神通和中光電智能機器人等4家公司取得國防部標案，5年
將採購3422架無人機。

根據經濟部航太產業發展推動小組盤點，無人機供應鏈分為飛行載具、動力、酬載、通訊
、地面導控和飛導控等6大模組，其中台廠具備機身和馬達技術，但台灣在雲台酬載、通
訊和導控的生產成本過高，目前以向外國採購為主。

觀察國際大廠技術發展，高通為高階光學晶片的主要供應商，美國特勵達菲力爾（
Teledyne FLIR LLC）則供應熱像儀等。雖然台灣握有民主陣營無人機發展的契機，不過
許多無人機業者反映，關鍵技術仍存有缺口，盼獲得政府大力支援。

鄒宇新表示，若業者研發成果有量產潛力，可以向經濟部申請研發補助，建立技術能量；
但若技術差距較大，將透過工研院、中科院等法人科專計畫發展，並與國際大廠或研發單
位合作，希望擴大經濟規模，進一步降低成本。

瞄準嘉義無人機產業聚落成形的發展潛力，經濟部2023年底在亞創無人機中心成立無人機
產業發展專案辦公室，鄒宇新表示，「嘉義的基本環境都已經ready」，亞創中心已有雷
虎科技、經緯航太、台灣希望創新和中光電製能機器人等近50個團隊進駐，旁邊就有小型
驗證場域，開發出來的無人機可以就近進行回饋和修正。

無人機研發後進入生產製造階段，鄒宇新表示，中科院民雄基地規劃打造航太暨無人機產
業園區，將在西側基地興建標準廠房，面積約29公傾，規劃2028年完工，目標吸引100家
廠商進駐生產整機或關鍵零組件。

此外，鄒宇新表示，現在已有小型無人機飛行測試場域，但發展大型無人機測試需要更大
的跑道，因此規劃在嘉義義竹鄉建立較大型的測試場域，目前還在評估階段，後續尚須符
合交通部對於測試場域法規要求等標準。

政府將無人機列為5大信賴產業軍工產業的重點項目，總統賴清德宣示，目標衝刺2030年
無人機產值達新台幣400億元。面對非紅供應鏈合作趨勢，台廠正在急起直追，力拚建立
關鍵模組和整機製造量能，經濟部預估今年國內無人機產值可達50億元，產官學研持續努
力，共同擦亮台灣無人機產業招牌。



心得/評論：政府如此重視無人機產業也要排除紅色產業鏈，無人機的商機就來了

           魏哲家也看好台灣無人機的發展，無人機要起飛了嗎?

※必需填寫滿30正體中文字，無意義者板規處分

"
13,[新聞] 211億！夏普資產賣給軟銀 鴻海有機會供쀭,8145,"1.發文前請先詳閱[新聞]分類發文規範，未依規範發文將受處份。
2.連結過長請善用縮網址服務，連結不能點擊者板規1-2-2處份。
3.心得/評論請盡量充實，心得過短或濫竽充數將以板規 1-2-3、4-4 水桶處份。
4.發文請依照格式文章標明段落，不符合格式者依4-1刪文處分。
"
14,[新聞] 瑞銀警告：美股泡沫箭在弦上 抱緊台積電,8145,"
原文標題：瑞銀警告：美股泡沫箭在弦上 抱緊台積電

原文連結：https://ec.ltn.com.tw/article/breakingnews/4899048

發布時間：2024-12-21

記者署名：高佳菁

原文內容：

美股在2024年不斷刷新歷史紀錄，並締造了佳績，雖然近期拉回修正，而瑞銀對2025年股
市仍持「謹慎樂觀」態度，不過，在市場形成泡沫的7個前提條件，已出現了6個，警告投
資人應為市場過度擴張做好準備，並點名Meta、Vistra和台積電3檔股票，有助於市場泡
沫時，保持相對良好的投資組合。

CNBC報導，股市反彈可能會在2025年持續，但投資者應考慮為市場過度擴張的那一天做好
準備。

瑞銀全球股票策略師加思韋特（Andrew Garthwaite）在給客戶的1份報告中表示，他的團
隊對2025年的股市抱持「謹慎樂觀」，但警告說，泡沫的7個「先決條件」中，有經出現6
個，包括壓力下的利潤和市場廣度的損失，剩下的1個前提是寬鬆的貨幣政策，而聯準會
週四的降息推動市場進一步朝這個方向邁進。

Garthwaite 表示，如果市場確實演變成泡沫，投資者應該盡量堅持持有那些具有更持股
增長故事的股票，包括在人工智慧繁榮期間已經出現強勁反彈的公司，例如台積電、
Meta Platforms 和今年來漲逾200%的電力公司Vistra。

瑞銀表示，雖然這些股票本益比看起來很昂貴，但確定具有長期增長故事的公司，可能有
助於在市場泡沫破裂時，保持相對良好的投資組合。

瑞銀報告說明，泡沫理論的問題在於，當泡沫破裂時，投資者往往會損失80%的資金（正
如我們在 1989年底日本經濟泡沫、網路泡沫或Nifty 50中看到的那樣），不，我們目前
對於泡沫的可能性定為35%，這比以前高出10%。


心得/評論：

上周五最後一盤台積電被外資大爆賣
不過瑞銀買超兩千多張排外資第一
外資的嘴 這次應該可以信吧...

"
15,[新聞] 亞馬遜罷工！星巴克罷工！ 美迎來驚恐耶誕,8145,"
原文標題：

亞馬遜罷工！星巴克罷工！ 美迎來驚恐耶誕節

原文連結：

https://news.tvbs.com.tw/world/2725338

發布時間：

2024/12/20

記者署名：

記者 張正安 報導

原文內容：

美國耶誕長假，今天迎來運輸最高峰。不過今年的耶誕節，恐怕讓很多人過的膽戰心驚，
不只美國聯邦政府，再度面臨關門危機，零售商「亞馬遜」還出現大罷工，恐怕影響耶誕
禮物運送。另外星巴克也因為勞資談判破裂，周五開始罷工。

在耶誕樹前合影留念，美國家家戶戶，掛上五顏六色的耶誕節燈串，還在門前擺設雪人裝
飾準備迎接節慶，但今年想要拿到耶誕節禮物，恐怕要再等上一段時間了，因為亞馬遜爆
發罷工危機。

舊金山亞馬遜倉庫罷工助理：「我們不希望顧客受連累，我們希望大家都有很棒的耶誕節
，但我們被亞馬遜逼到上街。」

這次發動大罷工的是，「國際卡車司機兄弟會」，也是北美最大工會之一，工會宣布，橫
跨美國4個州7個配送站，從美東時間週四上午6點開始罷工。

CNN記者Ivan Rodriguez：「一大早第一個罷工地點是，在紐約皇后區的亞馬遜工廠，一
小時後伊利諾州的工人，加入他們的行列，隨後是喬治亞州和加州。」

數千名的卡車司機和倉庫員工，高舉標語走上街頭，強調他們透支精神又賠上健康，協助
亞馬遜完成所有訂單配送，指控零售商巨擘給予的薪資酬勞，跟工作量不成正比。

舊金山亞馬遜倉庫罷工助理：「我們大部分人兼職好幾份工作，有時這是我們的第二或第
三份工作，他們(亞馬遜)讓我們很多人做兼職，這樣他們就不必提供任何健保福利，所以
我們很多人，得自掏腰包支付健保福利，只是為了在受傷時能夠去看醫生。」

甚至指控亞馬遜誣陷他們。

亞馬遜卡車司機：「亞馬遜捏造一套故事，稱我們是怪物稱我們是問題，但我們並不是，
當勞德岱堡市的亞馬遜司機，在洪水中運送包裹時，為何我們變成問題了，當加州的亞馬
遜員工，被迫在熱浪中工作時，為何我們變成問題了，我們並不是問題，只是要求(公司)
償還所欠我們的東西。」

「國際卡車司機兄弟會」，希望透過罷工爭取更好的薪資待遇，以及更完善的工作條件，
並設定與資方在12/15進行談判，但時間到了亞馬遜卻遲遲不肯走上談判桌。

亞馬遜卡車司機：「我在這家市值數十億的公司工作，我應得更好的待遇。」

儘管亞馬遜今年才豪砸21億美金，提高配送、運輸部門員工薪資，將時薪增加到22塊美金
，但根據美國求職網的數據顯示，亞馬遜司機的平均時薪是20.27塊美金，這個數字比全
國平均還要低1成3。

CNN記者Ivan Rodriguez：「亞馬遜表示其營運，不會受到工會任何行動的影響，工會聲
稱代表全國7000名亞馬遜員工，僅佔該公司美國員工總數的不到1%。」

CNN則指出亞馬遜其實並不承認，「國際卡車司機兄弟會」的會員，聲稱他們所發動的罷
工不合法，而且強調在配送服務上，公司都是外包給第三方企業，因此不會耽誤耶誕節的
包裹配送。

CNN財經特派Vanessa Yurkevich：「但光是亞馬遜爆發罷工的訊息，足以讓消費者說，我
不要在最後一刻從亞馬遜訂貨，改由從沃爾瑪訂購，來確保我能收到節慶禮物包裹，這對
這些工人來說最終是一場勝利。」

國際連鎖咖啡龍頭星巴克的，工人聯合工會也宣布，由於薪資談判破局，周五開始洛杉磯
、芝加哥，和西雅圖的門市員工進行罷工，而且不排除在耶誕節前夕擴大到全美分店。

美國經濟學家Tom Smith：「某種時間壓迫能夠促使公司上談判桌，並重新評估他們的立
場。」

然而不只民間企業面臨罷工危機，就連美國聯邦政府，都可能從週六開始發不出薪水。

CNN主播Erin Burnett：「美國距離政府關閉更進一步，稍早(支出預算法案)在國會闖關
失敗，原本能通過的法案，卻被馬斯克介入搞砸。」

美國共和、民主兩黨，原本已經透過協商，推出臨時支出法案，未料川普、范斯公開反對
阻擋，提出舉債上限暫停2年的要求，特斯拉創辦人馬斯克，更在X平台上狂PO超過100篇
推文，扮演關鍵角色。

眾議院少數黨民主黨領袖傑福瑞斯：「馬斯克-強生的提議，並不嚴肅真是可笑，極端的
MAGA共和黨人，正在迫使我們關閉政府。」

馬斯克阻擋預算案的舉動，引發不少反彈，民主黨質疑，馬斯克根本就是影子總統。

CNN康乃狄克州民主黨眾議員Rosa DeLauro：「突然之間有外力介入，我認為他自認是總
統馬斯克總統。」

民主黨眾議員賈亞帕爾：「我對川普將控制權讓給馬斯克的速度感到震驚，我的意思是我
心中認為，對於即將就任的川普來說，這是真正的危機。」

美國眾議員週四晚間，否決川普支持的精簡版支出法案後，得在週六前找到解決方案，否
則一旦聯邦政府關閉，許多公務員、軍人，在耶誕節慶期間就沒有薪水可拿。

心得/評論：

美國大罷工

假日鬼故事來了

亞馬遜、星巴克通通罷工

聖誕禮物沒人送

聖誕咖啡喝不到

連聯邦政府都可能要關門了

美股這次是不是要完了

"
16,[新聞] 瑞銀：Palantir有巨大潛力 但目前估值過,8145,"原文標題：瑞銀：Palantir有巨大潛力 但目前估值過高

原文連結：https://news.cnyes.com/news/id/5815103

發布時間：2024-12-20 13:30

記者署名：鉅亨網編譯劉祥航 綜合報導

原文內容：

瑞銀 (UBS) 最近開始對 Palantir Technologies (PLTR-US) 進行股票研究，給予「中立
」評級和 80 美元的目標價，理由是基本面強勁，但估值構成挑戰。

瑞銀指出，Palantir 目前的交易價格是 2025 年預估收入的 49 倍和自由現金流 (FCF)
的 124 倍，儘管該股在人工智慧數據領域具有巨大潛力，但因為高估值，很難建議立即
買入。

瑞銀分析師指出，Palantir 的估值水準，即使在 AI 數據整合等變革性科技轉變中也過
高，他們建議投資者保持耐心，等待更好的切入點。

儘管估值存在疑慮，瑞銀 仍然看好 Palantir 的長期增長前景。他們將 Palantir 描述
為「AI 數據領域的關鍵贏家」，並預計該公司在 2025 年和 2026 年的營收將分別增長
28% 和 25%，高於市場普遍預期。

這種樂觀情緒源於 17 位 Palantir 大型客戶的積極反饋，這些客戶讚賞 Foundry 和 AI
P 平台的價值，尤其是在供應鏈優化方面。此外，「DIY AI」趨勢也支持 Palantir 的能
力，使其有可能將用例擴展到當前重點之外。

由於 Palantir 的基本面表現強勁，近期吸引了大量投資者興趣。今年迄今，該公司股價
已上漲 333%，並在機構投資者中獲得了關注。瑞銀認為，Palantir 強勁的利潤率和不斷
加速的營收增長，值得密切關注。

心得/評論：
這家公司不管股價多少都被認為估值貴森森
未來幾年在軍工跟商用的應用仍是市場佼佼者
恭喜堅持抱到現在已經變成10倍股的人


"
17,[新聞] AI競爭愈烈 OpenAI測試新AI模型o3與o3 mi,8145,"https://news.cnyes.com/news/id/5815798

AI競爭愈烈 OpenAI測試新AI模型o3與o3 mini

鉅亨網編譯陳又嘉


OpenAI 周五 (20 日) 宣布，目前正在測試其最新的推理 AI 模型 o3 和 o3 mini。此舉
顯示 AI 產業競爭日益激烈，包括 Google(GOOGL-US) 在內的競爭對手也致力於開發能處
理複雜問題的更先進模型。

OpenAI 執行長 Sam Altman 表示，公司計劃在 1 月底推出 o3 mini 模型，隨後推出完
整版本的 o3 模型。這些規模更大、更健全的語言模型預計將超越現有模型，有望吸引新
的投資與用戶。

根據 OpenAI 一篇部落格文章，該公司於 9 月推出的 o1 模型已展示出解決科學、程式
編碼與數學等複雜任務的能力。即將推出的 o3 和 o3 mini 模型目前正在進行內部安全
測試，其能力表現預計將遠超過 o1 模型。

為了讓外部研究人員參與測試過程，OpenAI 啟動了申請程序，開放有興趣的人在公開發
布前測試 o3 模型。這項申請程序將於 1 月 10 日截止。

自 2022 年 11 月推出 ChatGPT 以來，OpenAI 已成為 AI 產業的關鍵企業，引發了一場
可稱為 AI 軍備競賽的浪潮。該公司憑藉日益增長的知名度及持續推出產品，已成功吸引
了大量資金，在 10 月完成了 66 億美元的融資。

OpenAI 在 AI 領域的主要競爭對手、Alphabet 旗下的 Google，則於 12 月初推出了其
第二代 AI 模型 Gemini，盼藉此重返在 AI 科技競賽中的領先地位。

"
18,[新聞] 瑞銀預測2024 蘋果股價慘跌至130美元,8145,"
原文標題：

瑞銀預測2024年美國總統可能人選、蘋果股價慘跌至130美元
※請勿刪減原文標題

原文連結：

https://tinyurl.com/4wsvca3x
※網址超過一行過長請用縮網址工具

發布時間：

2024年3月2日
※請以原文網頁/報紙之發布時間為準

記者署名：

記者馮茵

※原文無記載者得留空



原文內容：

瑞銀（UBS）股票策略團隊日前公布一份預測清單，清單中包含政治、股市等面向今年可
能會發生的變化，其中包括美國總統大選最終會由拜登、川普以外的人勝出，俄烏兩國達
成和平協議和美股趨勢等等。

美國總統大選將於今年年末舉行，瑞銀預測，最終可能會由拜登和川普以外的人勝出，奪
得下一屆總統大位，而這樣的結果可能會促使債券市場出現「緩解性反彈」的情況，且通
膨可能會預期性下降。

政治方面，瑞銀還透露，為時2年的俄烏戰爭可能會在今年落幕，兩國有望達成和平協議
，而這將會使得天然氣價格下降，並帶動歐洲化學公司未來出現大幅度成長。

財經方面，瑞銀表示，今年美股表現凌厲，且晶片龍頭輝達（Nvidia）財報亮眼，證明生
成式AI已經在科技市場佔有非常重要的地位，對此，AI的生產力有望提升2.5%，並激勵標
普500指數今年上漲20%，瑞銀推算，如果提升生產率需要花3年時間，那美股約可以上升
17%。

至於近日宣布放棄造車計畫的蘋果，瑞銀則抱持悲觀態度，其中原因包括了沒有亮眼新品
和突出的AI策略，因此瑞銀預估，蘋果股價可能會慘跌至130美元、市值則下探到2兆美元
或更低。

心得/評論：

貼3月的新聞齁. 是為了打臉啦. 根本沒有看得價值

總統預測錯就算了, 12/20 aapl創新高啦

有夠爛的, 信這間賠光光只是剛好而已, 拉基

對就是你說,瑞銀吃屎





"
19,Re: [標的] 00830國泰費半 00662富邦那斯達克,8145,"先說，敬祝大家聖誕快樂

ああっ女神さまっ，99nvdl

※ 引述《underwood (安德伍德)》之銘言：
: 標的：
: 00830國泰費半 00662富邦那斯達克
: 分類：討論
: 分析/正文：
: 最近入手這兩檔
: 分別套在47.33 50張（費半）
: 91.5 30張（那達）
: 美國指數不是長期往上嗎
: 現在套滿手血
: 想停損但又有點猶豫
: 進退場機制：
: 是不是要對美國有信心
: app刪了明年同日再來看


小魯第一季也有買00830，上週出清一些（吃損），
原因非看壞美國，相反地，非常看好川普投顧


小魯目前美股部位：
nvda 重倉（一直接刀=.=），
些許 QQQM、GooG/GooGl、Mrvl、intc(當樂透)，
跟00830部分重疊

既然重疊，且極度看好川普投顧，那就賭權值股，
開始存 QQQM

小魯是建議您留著 00830 不用急著換，
或者您覺得 00830 追蹤誤差大或波動大

其它參考標的：00924、板上 #1dOcgtGh

野人獻曝、拋磚引玉


若小魯和眾先進看法有異，先進您一定是對的

"
20,[新聞] 88萬股東噩夢！台塑四寶跌入冰河期 分析,8145,"
原文標題：

88萬股東噩夢！台塑四寶跌入冰河期 分析師：續破底機會更大

原文連結：

https://ynews.page.link/qLQFS

發布時間：

2024年12月20日 週五 下午5:46

記者署名：

王詩婷｜Yahoo財經特派記者

原文內容：

88萬股東惡夢！受到全球景氣低迷、中國石化產能迅速擴張影響，台塑四寶股價逐日下探
，繼四寶相繼發行公司債擴充資金後，今（20）日股價又持續破底，其中台塑化又見2字
頭跌破29元大關，已創2022年10月、22年來新低紀錄，台塑化（6505）今（20）日重跌至
34.7元，跌幅逾5%，來到上市以來的新低點。對此，倫元投顧分析師高碩亨表示，短線來
看，股價跌一段時間總會出現反彈，但四寶持續破底機會更大。

台塑四寶今日跌勢更甚，收盤跌幅在4.05%至5.62%區間，其中台塑股價來到36.7元，跌幅
4.05%，創下2002年11月以來新底；南亞（1303）則是收在31.05元，創2009年4月來新低
；台塑化則是落在34.7元，成為上市以來新低。

高碩亨表示，台塑四寶股價受到中國石化業競爭影響相當大，尤其中國今年石化產能持續
開出，整體產業面的問題已非短線震盪可以解釋，放眼今年第三季的表現，台塑四寶中僅
有南亞小賺0.01元，而台塑更是將上半年賺得全數「虧」出去。

短線來看，高碩亨認為，股價跌一段時間總會出現反彈，但四寶持續破底機會更大，在國
際格局沒有變之前，未來上漲的空間有限，投資人可以有更好的選擇。另外，其它石化產
業，包括鋼鐵業、造船等中國積極開產能扶植的產業，目前也都面臨類似狀況。

台塑日前釋出明年第一季展望，雖適逢農曆春節，出貨天數減少，但節後步入季節性需求
旺季，買氣可望回溫，且部分石化產品價格看漲，加上公司歲修廠數比今年第4季減少，
開工率提高，預期明年第1季營業額與今年第4季相當。

心得/評論：

台塑四寶真的跌到無以復加
股價一直破底
有沒有不信邪的勇者想要要挑戰看看的
沒想到今天全部失守40元
中鋼也是慘到一個不行

"
21,Re: [請益] 買債等於賭嗎？,8145,"你各位大債蛙朋友啊，
蜈蚣長老不在的當下，
千萬不要被三言兩語挑撥動搖信心！

越跌越要買啊！
難道要漲上去再追高？
把手上閒錢拿去買毫無壓力！
每個月預計買點小錢怎麼輸？
https://i.imgur.com/MxtkaFF.png

千載難逢的機會當然要賭啊！
光是各種債券預計年躺領400-500萬，
怎麼不舒服？

當然敢拼想拼的朋友，
投大盤指數ETF報酬更好也是穩妥妥的啦！
真心不騙，
本金小的朋友還是先專心工作提升本金比較實際啦！

"
22,[新聞] 研調：陸廠投產G8.6面板 OLED筆電滲透率,8145,"

原文標題：研調：陸廠投產G8.6面板 OLED筆電滲透率2027年破5%

※請勿刪減原文標題

原文連結：https://reurl.cc/04vook
※網址超過一行過長請用縮網址工具

發布時間：2024年12月19日週四 下午6:41

37m37m※請以原文網頁/報紙之發布時間為準

記者署名：吳承諦 





※原文無記載者得留空

原文內容：研調機構 TrendForce 日前發布最新分析報告指出，在中國面板廠陸續啟動 G8.
6 高世代產線帶動下，加上蘋果 (AAPL-US) 計畫於 MacBook 系列導入 OLED 顯示技術，預
計 2027 年 OLED 筆電市場滲透率將突破 5%。

根據報告，受惠於中國筆記型電腦品牌大規模採購，2024 年 OLED 筆電滲透率將達到 3%。
雖然 2025 年增速有限，但 Samsung Display（SDC）和京東方均已著手建置 G8.6 產線，
其中 SDC 預計將於 2026 年下半年率先透過自家品牌推出 G8.6 生產的 OLED 產品。


在其他廠商布局方面，維信諾計畫於 2028 年啟動高世代產線量產，以其新一代 ViP 顯示
技術開拓應用。JDI 則與群創和其子公司 CarUX 共同成立 eLEAP 策略聯盟，推廣 32 吋 O
LED 整合型車內顯示器。至於 LG Display（LGD）的高世代產線計畫，目前因資金限制仍處
於評估階段。

TrendForce 指出，在面板技術上，京東方採用顯示性能佳但成本較高的 LTPO（Low Temper
ature Polycrystalline Oxide）技術，需要較昂貴的製造設備，加上對製程精度要求高，
可能影響其 OLED 筆電面板成本結構。

在製程技術方面，採用 Tandem（雙層）技術的 OLED 高世代面板須達到一定蒸鍍良率，Tre
ndForce 預估，新建設的 G8.6 高世代廠需經歷一年半至兩年時間，現金成本才有機會與 G
6 產線相當，




不過，高世代面板產線因基板面積放大，切割效率提升，加上生產規模擴大增加材料議價空
間，預期在新廠進入正軌、良率提升後，將可展現成本優勢；過去 OLED 發光材料長期由具
技術專利的國際大廠獨占，導致價格居高不下，隨著相關專利到期，以及面板廠驗證導入中
國材料商，成本壓力將逐步獲得緩解。



心得/評論：對岸的面板真的引領主流
各產品線
已經不是台灣阿喵阿狗面板可以拼的過了
台灣有台積電
對岸有TCL
難怪我好多朋友都買TCL大電視
真的有質感 ，cp值也高！
南茂哥的友達破底在破底
這三年參加除息貼息三次到現在...
真的股市大贏家 沒賣都能每天做夢自己大獲全勝
※必需填寫滿30正體中文字，無意義者板規處分

"
