,標題,分類,內文
10,[情報] 2024 紐約線上影評人協會 得獎名單,10426,"最佳影片

《懼裂》

順位：《粗獷派建築師》

最佳國際影片

《你是我眼中的那道光》｜印度

順位：《I'm Still Here》│巴西

最佳動畫片

《喵的奇幻漂流》

順位：《荒野機器人》

最佳紀錄片

《你的國，我的家》

順位：《達荷美：祖靈回家》

最佳導演

Coralie Fargeat《懼裂》

順位：Brady Corbet《粗獷派建築師》

最佳男主角

Adrien Brody《粗獷派建築師》

順位：Ralph Fiennes《秘密會議》

最佳女主角

Marianne Jean-Baptiste《Hard Truths》

順位：Demi Moore《懼裂》

最佳男配角

Guy Pearce《粗獷派建築師》

順位：Clarence Maclin《Sing Sing》

最佳女配角

Natasha Lyonne《他的三個女兒》

順位：Danielle Deadwyler《鋼琴課》

最佳整體演出

《秘密會議》

順位：《Sing Sing》

最佳劇本

《粗獷派建築師》

順位：《懼裂》

最佳攝影

《粗獷派建築師》

順位：《秘密會議》

最佳用樂

《粗獷派建築師》

順位：《魔法壞女巫》

最佳新導演

Annie Baker《珍妮的內心世界》

順位：Josh Margolin《機智酷嬤出任務》

突破演出

Mikey Madison《艾諾拉》

順位：Clarence Maclin《Sing Sing》

"
11,[情報] 2025 安妮獎(動畫) 入圍名單,10426,"※ 最佳動畫長片：

《腦筋急轉彎2》
《功夫熊貓4》
《那年聖誕不一樣》
《荒野機器人》
《ULTRAMAN：崛起》
《酷狗寶貝之復仇企鵝》

※ 最佳獨立動畫長片:

《琳達想吃雞！》
《喵的奇幻漂流》
《Kensuke's Kingdom》
《驀然回首》
《火星叛客》
《蝸牛少女回憶錄》

※ 最佳特別製作：

《A Bear Named Wojtek》
《Mog's Christmas》
《我的好朋友黑漆漆》
《多喵快樂》
《Yuck!》

※ 最佳短片：

《無髮無天》
《柏樹陰影下》
《喵十一》
《The Swineherd》
《Wander to Wonder》

※ 最佳學生電影：

《Adiós》
《El Ombligo de la Luna》
《阿嬤的梨》
《Polliwog》
《Turmspringer》

※ 最佳特效：

《功夫熊貓4》Zachary Glynn, Alex Timchenko, Kiem Ching Ong, Yorie Kaela
Kumalasari, Jinguang Huang
《海洋奇緣2》Santiago Robles, Marc Bryant, Deborah Carlson, Jake Rice, Ian J.
Coony
《荒野機器人》Derek Cheung, Michael Losure, David Chow, Nyoung Kim, Steve
Avoujageli
《ULTRAMAN：崛起》Goncalo Cabaca, Vishal Patel, Zheng Yong Oh, Nicholas Yoon
Joo Kuang, Pei-Zhi Huang Huang
《酷狗寶貝之復仇企鵝》Howard Jones, Rich Spence, Deborah Jane Price, Jon
Biggins, Kirstie Deane

※ 最佳角色動畫：

《腦筋急轉彎2》Aviv Mano
《功夫熊貓4》Patrick Guisiano
《海洋奇緣2》Brian Scott
《荒野機器人》Fabio Lignini
《酷狗寶貝之復仇企鵝》Carmen Bromfield Mason

※ 最佳角色動畫 - 實境作品：

《更好的人》Shaun Freeman, Luisma Lavin Peredo, Carlos Lin, Seoungseok
Charlie Kim, Kaori Miyazawa
《神鬼戰士II》Kyle Dunlevy, Philipp Winterstein, Gil Daniel, Michael Elder,
Julien Bagory
《哥吉拉與金剛：新帝國》Ludovic Chailloleau, Jonathan Paquin, Craig Penn,
Florian Fernandez, Marco Barbati
《龍族前傳：第二季》Jason Snyman, Manjoe Chan, Chloe McLean, Cedric Enriquez
Canlas, Vincent Lee
《猩球崛起：王國誕生》Christian Kickenweitz, Aidan Martin, Allison Orr,
Radiya Alam, Howard Sly

※ 最佳角色設計：

《腦筋急轉彎2》Deanna Marsigliese
《Scarygirl》Nathan Jurevicius
《魔咒奇緣》Guillermo Ramíre
《那年聖誕不一樣》Uwe Heidschötter
《荒野機器人》Genevieve Tsai

※ 最佳導演：

《琳達想吃雞！》Chiara Malta & Sébastien Laudenbach
《喵的奇幻漂流》Gints Zilbalodis
《那年聖誕不一樣》Simon Otto
《荒野機器人》Chris Sanders
《酷狗寶貝之復仇企鵝》Nick Park & Merlin Crossingham

※ 最佳音樂：

《Kensuke's Kingdom》Stuart Hancock
《Piece By Piece》Pharrell Williams, Michael Andrews
《那年聖誕不一樣》John Powell, Ed Sheeran, Johnny McDaid
《荒野機器人》Kris Bowers
《酷狗寶貝之復仇企鵝》Lorne Balfe, Julian Nott

※ 最佳美術設計：

《腦筋急轉彎2》Jason Deamer, Josh West, Keiko Murayama, Bill Zahn, Laura Meyer
《那年聖誕不一樣》Justin Hutchinson-Chatburn, Mike Redman
《荒野機器人》Raymond Zibach, Ritchie Sacilioc
《ULTRAMAN：崛起》The Ultraman: Rising Production Design Team
《酷狗寶貝之復仇企鵝》Matt Perry, Darren Dubicki, Richard Edmunds, Matt
Sanders, Gavin Lines

※ 最佳分鏡：

《神偷奶爸4》Habib Louati
《海洋奇緣2》Ryan Green
《珊迪大電影：拯救比奇堡》Piero Piluso
《魔咒奇緣》Alex Relloso Horna, Carlos Zapater Oliva
《那年聖誕不一樣》Ashley Boddy, Lorenzo Fresta, Helen Schroeder

※ 最佳聲音演出：

《琳達想吃雞！》Mélinée Leclerc
《腦筋急轉彎2》Maya Hawke
《荒野機器人》Lupita Nyong'o
《荒野機器人》Kit Connor
《變形金剛：源起》Brian Tyree Henry

※ 最佳編劇：

《喵的奇幻漂流》Gints Zilbalodis & Matīss Ka
《腦筋急轉彎2》Meg LeFauve & Dave Holstein
《Kensuke's Kingdom》Frank Cottrell-Boyce
《蝸牛少女回憶錄》Adam Elliot

※ 最佳剪輯：

《腦筋急轉彎2》Maurissa Horwitz, David Suther, Fiona Toth, Jonathan Vargo
《海洋奇緣2》Jeremy Milton, Michael Louis Hill
《荒野機器人》Mary Blee, Collin Erker, Orlando Duenas, Lucie Lyon, Brian
Parker
《ULTRAMAN：崛起》Bret Marnell, William Max Steinberg, Nik Siefke, Ryan
Sommer, Kaye Speare
《酷狗寶貝之復仇企鵝》Dan Hembery


"
12,[情報] 2024 多倫多影評人協會 得獎名單,10426,"最佳影片

《Nickel Boys》

順位：
《艾諾拉》
《粗獷派建築師》

最佳國際影片

《你是我眼中的那道光》│印度

順位：
《邪惡根本不存在》│日本
《邊境無間》│波蘭

最佳動畫片

《喵的奇幻漂流》

順位：
《蝸牛少女回憶錄》
《荒野機器人》

最佳紀錄片

《達荷美：祖靈回家》

順位：
《Occupied City》
《Soundtrack to a Coup d’État》

最佳導演

RaMell Ross《Nickel Boys》

順位：
Sean Baker《艾諾拉》
Payal Kapadia《你是我眼中的那道光》

最佳主角演出

Marianne Jean-Baptiste《Hard Truths》
Mikey Madison《艾諾拉》

順位：
Adrien Brody《粗獷派建築師》
Cilman Domingo《Sing Sing》
Ralph Fiennes《秘密會議》
Karla Sofía Gascón《Emilia Pérez》
Demi Moore《懼裂》

最佳配角演出

Yura Borisov《艾諾拉》
Kieran Culkin《跳痛之旅》

順位：
Clarence Maclin《Sing Sing》
Zoe Saldaña《Emilia Pérez》
Jeremy Strong《狂人法則》
Denzel Washington《神鬼戰士II》

突破演出

Clarence Maclin《Sing Sing》

順位：
Karla Sofía Gascón《Emilia Pérez》
Mikey Madison《艾諾拉》

最佳原創劇本

《你是我眼中的那道光》

順位：
《艾諾拉》
《挑戰者》

最佳改編劇本

《Nickel Boys》

順位：
《秘密會議》
《沙丘：第二部》

最佳首部長片

《Woman of the Hour》

順位：
《40 Acres》
《珍妮的內心世界/夏日小行星》
《小丑萬萬歲》

最佳加拿大電影

《G7高瘋會：首腦危機》
《Shepherds》
《大同世界》

最佳加拿大電影演出

Félix-Antoine Duval《Shepherds》

順位：
Deragh Campbell《Matt and Mara》
Roy Dupuis《G7高瘋會：首腦危機》

最佳加拿大記錄片

《Any Other Way：The Jackie Shane Story》
《Yintah》
《Your Tomorrow》

特別提及

《你的國，我的家》

Serena Whitney and the Revue Film Society

"
13,[情報] 2024 波士頓線上影評人協會 得獎名單,10426,"最佳影片

1. 《粗獷派建築師》
2. 《懼裂》
3. 《艾諾拉》
4. 《怪奇粉紅物語》
5. 《沙丘：第二部》
6. 《Nickel Boys》
7. 《Hard Truths》
8. 《喵的奇幻漂流》
9. 《魔法壞女巫》
10.《吸血鬼：諾斯費拉圖》

最佳國際影片

《超時空愛殺》

最佳動畫片

《喵的奇幻漂流》

最佳紀錄片

《你的國，我的家》

最佳導演

Brady Corbet《粗獷派建築師》

最佳男主角

Adrien Brody《粗獷派建築師》

最佳女主角

Marianne Jean-Baptiste《Hard Truths》

最佳男配角

Guy Pearce《粗獷派建築師》

最佳女配角

Margaret Qualley《懼裂》

最佳整體演出

《秘密會議》

最佳劇本

《艾諾拉》Sean Baker

最佳攝影

《粗獷派建築師》Lol Crawley

最佳剪輯

《沙丘：第二部》Jow Walker

最佳配樂

《挑戰者》Trent Reznor, Atticus Ross

"
14,[新聞] 連線訪問／詹姆斯岡恩拍《超人》有壓力 猶豫「紅色內褲」,10426,"連線訪問／詹姆斯岡恩拍《超人》有壓力 猶豫「紅色內褲」男主角一番話點醒他

新聞網址：https://tinyurl.com/ycyuaycv


由詹姆斯岡恩（James Gunn）執導的《超人》公開首支預告，身為DC工作室執行長的他也
在先前的記者會上分享，接手拍攝大家熟知的故事的確有很大壓力，雖然會從過去的電影
汲取靈感，如李察唐納、查克史奈德等不同時期版本，但他更多是回到漫畫本身，「相比
電影改編，漫畫是我靈感的主要來源。」

https://i.imgur.com/CS78odu.png

詹姆斯岡恩大讚新任超人大衛科倫斯韋（David Corenswet），擁有樂觀性格、帥氣外型
，卻不會傲慢自負，總是試圖找出如何呈現自己的最佳表演，是他合作過最出色的演員之
一，「從來沒有一個鏡頭，會讓我覺得他沒有完全真實地展現超人這個角色。」當大衛獲
選時，他特別提醒大衛除了要鍛練肩膀，也要展現「脆弱」，接下來的六個月，大衛投入
大量心力訓練體格，也在鏡頭前展現脆弱這一面，「這對他來說有點挑戰，就像對超人來
說，展現脆弱也不容易一樣。」

說到脆弱，詹姆斯岡恩特別喜歡預告片的開場，那一刻墜落到雪地的超人，展現了自己最
脆弱的一面，他從未見過一部超人電影，甚至是任何漫畫改編電影的預告，會以這樣的方
式開場，「我認為這是一個非常有趣的選擇，也讓我們看到了這部作品所要探討的核心。
」

而在預告相當搶眼的「超狗氪普托」，靈感來源來自詹姆斯岡恩的愛犬Ozu，他笑說：「
牠可能是世界上最糟糕的狗，牠毀掉了我整個家。」預告中當超人躺在雪地上求救、虛弱
地說出「氪普托」時，讓詹姆斯岡恩特別感動、有力量。

https://i.imgur.com/pq8NWPG.png

此外，詹姆斯岡恩提到服裝設計，當時團隊針對超人的招牌紅色內褲反覆討論許久，甚至
還詢問過查克史奈德的意見，他很想讓超人穿紅色內褲，但每次加上去又覺得不太對，有
天他詢問大衛科倫斯韋的意見，對方回答：「我是個來自外太空的外星人，能飛、能舉起
大樓，還能從眼睛射出可以融化物體的雷射光。我希望孩子們不要害怕我，那我該穿什麼
呢？」這個回答讓詹姆斯岡恩以全新視角去理解這個角色，改變看待超人的方式。
相較之前拍攝過漫威宇宙的作品，橫跨至DC宇宙的詹姆斯岡恩直呼很不一樣，「我不認為
《星際異攻隊》、《自殺突擊隊：集結》主要是喜劇風格，但喜劇無疑是其中的重要部分
，《超人》也充滿了幽默，但本質上來說是不同的。」他認為要如何知道觀眾喜歡電影，
「最簡單的方法就是當他們笑的時候」。

對於尼可拉斯霍特（Nicholas Hoult）飾演經典反派雷克斯路瑟，詹姆斯岡恩分享這個版
本的雷克斯路瑟非常可怕，格外強調這角色和超人之間的價值觀對立。他大讚尼可拉斯霍
特表現出色、無可挑剔，在片場時，尼可拉斯霍特剃了光頭走進來，完全展現風采，讓現
場的女性都為這個版本的雷克斯路瑟傾倒，「我心想，大家果然都愛壞男孩！」

https://i.imgur.com/ZtHsNNu.png

至於感情線部分，詹姆斯岡恩想探討「為什麼超人會如此愛露薏絲蓮恩」，他認為大衛科
倫斯韋和瑞秋布羅斯納安（Rachel Brosnahan）能得到角色，不僅因為他們單獨扮演這些
角色時很出色，更是因為飾演一對情侶時的互動相當生動有活力。

"
15,"[討論] 2024進場看過的電影,theBest會給哪部呢?",10426,"又到了年末,開始回顧今年鳩竟進戲院,看了哪些電影的時候惹~
相較去年(2023)是電影小年-缺乏熱門大片,窩沒想到,今年(2024)會是更小的年....

儘管 後面還有兩部窩個人感興趣的電影《洛汗人之戰》and《音速小子3》
不過感覺上,都不太可能到窩今年進影廳看到最佳的程度

要給最佳的話,窩可能給《沙丘2》吧?  畫面 配樂 劇情 娛樂性 都有惹
runner-up大概給《死侍3》,真沒想到超英電影會有崛起的一部?!

不過回顧去年的文章 沒想到《蜘蛛人:超越新宇宙》無法在2025上映 甚為可惜
各位電影眾的選擇,又是如何呢?

"
16,[新聞] 《神鬼傳奇》確定再重啟 改由《鬼玩人：,10426,"《神鬼傳奇》確定再重啟、改由《鬼玩人：復活》導演開拍「恐怖」版本！上映檔期同步
公開

https://i.imgur.com/WW0H9I2.jpeg

（圖片來源：環球影業）

環球影業今天驚喜宣佈，他們自家的老字號奇幻恐怖 IP《神鬼傳奇》（The Mummy）系列
確定要再度重啟，並已聘請《鬼玩人：復活》（Evil Dead Rise）導演 李克羅寧（Lee C
ronin，下圖）擔任編劇及執導，北美地區的上映檔期則排定 2026 年 04 月 17 日。

這將是《神鬼傳奇》迄今的第三度重啟，過去分別有 1932 年的最原版電影、 布蘭登費
雪（Brendan Fraser）主演的尋寶冒險版、以及湯姆克魯斯（Tom Cruise）只演一集就腰
斬的 2017 年驚悚魔幻版。

有別於費雪版、克魯斯版追求大型奇觀的商業鉅片風格，克羅寧的版本似乎會偏向小一點
的格局，而且會和 1932 年版走正統的恐怖路線，因為環球這次是和專門製作低成本恐怖
片的布倫屋影業合拍，且布倫屋先前也翻拍過其它與《神鬼傳奇》齊名的「環球怪物」電
影，而它們都屬於小規模的製作。

布倫屋四年前出過新版《隱形人》（The Invisible Man），僅耗資 700 萬美元，全球卻
熱賣達 1.4 億美元，亦收穫不少好評。

下個月 17 日，他們還接著要上映新版《狼人》（Wolf Man），這兩片皆由《奪魂鋸》（
Saw）共同編劇 雷沃納爾（Leigh Whannell）自編自導。

克羅寧在聲明稿表示：「這將和你之前看過的任何《神鬼傳奇》電影大不同。我目前正深
入挖掘，努力挖出一些非常古老且駭人的玩意兒。」

克羅寧想藉由描述「挖掘木乃伊」的情境，來表達他正在構思非常恐怖的新故事。

文：Joker

新聞網址：

https://www.toy-people.com/?p=95656
https://i.imgur.com/vlonIwf.jpeg

https://i.imgur.com/gq2UN12.jpeg

https://i.imgur.com/4boku86.jpeg

https://i.imgur.com/dXltGJL.jpeg

https://i.imgur.com/aMEoRnt.jpeg

"
17,[情報] 《電幻國度》 | 正式預告 | Netflix,10426,"
《電幻國度》 | 正式預告 | Netflix

https://www.youtube.com/watch?v=ObdpKj8xAe4

人類與叛變機器人大戰後，世界一片狼籍，要想朝未來邁進，就必須勇闖《電幻國度》。
本片由米莉芭比布朗、克里斯普瑞特、史丹利圖奇領銜主演，羅素兄弟執導。Netflix 獨
家，3 月 14 日上線。

強檔冒險片《電幻國度》背景設定在洋溢未來風格的過往年代，由電影人兄弟檔安東尼羅
素和喬羅素操刀，主角蜜雪兒（米莉芭比布朗飾）是個失去雙親的青少女，為了尋找失蹤
的弟弟，踏上穿越美國西部的旅程，與她相伴同行的是個來歷成謎的可愛機器人，以及一
名古怪的流浪客（克里斯普瑞特飾）。堅強卡司還包含關繼威、傑森亞歷山大、伍迪諾曼
、吉安卡洛伊坡托、史丹利圖奇。配音陣容同樣星光熠熠：伍迪哈里遜、安東尼麥凱、布
萊恩考克斯、珍妮史雷特、漢克阿薩瑞亞、柯爾曼多明戈、艾倫圖克連袂獻聲。3 月 14
日，《電幻國度》於 Netflix 全球首播。

"
18,[討論] the week下一個007清單,10426,"出處:https://reurl.cc/Y4Ejxa

清單:
Aaron Taylor-Johnson(1990)
作品:《特攻聯盟1、2》、《夜行動物》、《子彈列車》
榮譽:金球獎最佳男配角《夜行動物》

Paul Mescal(1996)
作品:《正常人》、《日麗》、《神鬼戰士2》
榮譽:奧斯卡最佳男主角提名《日麗》

James Norton(1985)
作品:《她們》

Henry Cavill(1983)
作品:《超人：鋼鐵英雄》、《紳士密令》、《不可能的任務：全面瓦解》

Damson Idris(1991) 非裔
作品:《末日激戰》

Callum Turner(1990)
作品:《紐約寂寞男孩》

Theo James(1984)
作品:《分歧者1、2》

Jack Lowden(1990)
作品:《敦克爾克》、《疤面教父》

Regé-Jean Page(1988) 非裔
作品:《柏捷頓家族：名門韻事》、《龍與地下城：盜賊榮耀》

"
19,[討論] 星際效應的2個問題,10426,"話說10年前我是在一般廳看星際效應

記得是在平日下午場, 沒什麼觀眾

今年重映我們全家人去台南南紡看imax廳

是星期六下午的特別場,幾乎是滿場

雖然已經知道劇情的走向, 但依然是滿滿的感動



以下想問2個小問題

1.當庫柏在立方體把NASA基地座標傳回墨菲房間時

他怎麼馬上就知道那些數據就是指地圖上的經緯度?

而且手邊的圖看起來不是美國全圖,似乎是小範圍的州地圖

後來找到答案, 也這麼剛好NASA基地離他們很近

一般猜謎或尋寶也沒這麼順利吧?


2.於片尾處, 當庫柏進到病房探望墨菲時

圍繞在墨菲身旁應該都是她的晚輩吧

晚輩們看到庫柏時為什麼都沒什麼反應

不會感到很驚訝嗎?

庫柏對他們來說應該是1位傳奇人物

至少說個  嗨!你好之類的吧


我的2個小問題,謝謝~

"
20,Re: [討論] 《超人》前導預告正式登場,10426,"※ 引述《alljerry04 (Jas)》之銘言：
: 《超人》（Superman）前導預告
: 導演：詹姆斯岡恩
: 超人／克拉克肯特：大衛科倫斯威特
: 露薏絲蓮恩：瑞秋布羅斯納漢
: IMAX 特製拍攝
: 2025 年 7 月，昂首向上
: https://www.youtube.com/watch?v=uhUht6vAsMY
: https://www.youtube.com/watch?v=5qCF__VLYMo
: 中文版

戰服真的很廉價、粗糙、手工感，

內褲有夠大，比我阿嬤的內褲還要大…。

除此之外，整體感覺不錯。

但大衛超長得真的好像亨超啊。

然後還出現了好多新人物，

甚至連超級狗都有。

感覺上像是崗恩愛寫的小人物立志篇。

崗恩真的是很擅長描寫小人物的心理層面，

把魯蛇變成大家所愛的有血有肉的英雄。

但真的沒想過，他會把超人也改寫成魯蛇。

可能是想透過克拉克這一面向，

改寫大眾對超人的印象吧？

也是啦，大部分的影劇對克拉克有多魯這點，

只是把他當成是超人的偽裝，

沒有想要特別描寫超人在當地球人時的心理層面。

我比較期待的尼可拉斯．霍特扮演的雷克斯。

霸氣側漏啊。

應該是目前電影版有史以來最帥最霸氣的雷克斯。



"
21,[微負雷] 獅子王：木法沙（2024）,10426,"https://i.imgur.com/5RuXD3S.jpeg
https://i.imgur.com/KnpJG0V.jpeg

先上兩張圖防個雷～

（順便感慨一下十幾年前曾經是東區學生首選，結果這幾次來看電影直接包場的國賓影城
）

（然後吐槽一下小小一杯要80的飲料）

- - - 以下有雷 - - -

- - - 正片開始 - - -

這部片大概從木法沙他爸媽開始唱歌我就放棄思考了，什麼時候流浪獅子生活過的這麼快
樂，還可以在那邊一邊放閃、一邊「米累累～」了。好吧，可能「想像力就是你的超能力
吧」～

接著熟悉的場景又出現了，只是這次少了成年刀疤在上面虎視眈眈，有其子必有其父的木
法沙跟爸媽分開了～

然後就被塔卡撿回家了。

塔卡：「我一直想要有個兄弟！」
刀疤：「喔不，你並不想。」

被塔卡和媽媽帶回家的木法沙，和預告一樣被塔卡他爸排斥，然後在決定木法沙存亡（但
參賽選手一點都不緊張）的一場競賽中，因為塔卡的放水，木法沙才得以留在獅群，不過
只能和母獅一起行動。

長大的過程中，木法沙被塔卡媽媽教的很會「聞」，然後不知為何突然會迸出一句很成熟
的話，而塔卡則被爸爸灌輸一些很…嗯…的觀念。

接著拔叔就出場了。

拔叔：「我不會親自出手（殺了你）的。」
Me：優雅！實在是太優雅了！

然後塔卡的獅群就沒了，掰掰～

逃到一半的兄弟倆一路上先是遇到了莎拉碧和沙祖，接著又撿到剛被趕出來的拉飛奇，不
得不說這部最成功的兩個角色就是拔叔跟拉飛奇，這拉飛奇簡直跟動畫一樣瘋（稱讚意味

莎拉碧：「你真的要跟著這隻猴子嗎？」
（a few moments later）
也是莎拉碧：「米累累～」

很好，又瘋了一個。讓我們看看這部唯一的正常獅塔卡ㄅ…

塔卡：「兄弟，我覺得她就是我的命定。」

完了，是個暈船仔。

接著就是一段慘不忍睹的直男行為研究社等級對話。

塔卡：「天氣好熱呀～」
莎拉碧：「好像是。」
塔卡：（忘了說了啥）
莎拉碧：「好喔。」

然後盡責的反派白獅在這時適時出現，還好有聰明的莎拉碧靠著傷敵一千、自損八百的招
式解決危機，也給了暖男木法沙英雄救美的機會，不過我們木法沙很有義氣的幫了塔卡一
把。

想不到實情很快被莎拉碧推理出來，在雪山上直接跟木法沙對質，還馬上深情告白～

慘了，又一個暈船仔。

而另外一個暈船仔塔卡看著「我婆」莎拉碧、還有「婊兄弟」木法沙兩獅在那邊深情對唱
…

塔卡，崩、潰、了。

想起了爸爸的話的塔卡瞬間智商點滿，跑去投靠拔叔，而拔叔也好像被覺醒的塔卡吸走全
部智慧一樣的接納了塔卡：

拔叔：「我沒了兒子，你沒了爸爸～」
嗯…非常合理…個屁呀！

總而言之一行獅成功的到了米累累，可惜拔叔一群也緊隨而至，塔卡也在這時暴露自己背
叛的行為。

這時木法沙請求快被拔叔嚇跑的動物們的幫助，甚至不惜使出嘴遁…然後他成功了。

長頸鹿：「我們為什麼要幫你？」
（一波嘴遁輸出後）
也是長頸鹿：「為了木法沙～」

一波戰鬥之後木法沙和拔叔開始單挑，就在拔叔準備結果木法沙的時候，塔卡又想起了媽
媽的話…

於是衝上前幫木法沙擋爪，也順利獲得了左眼的爪疤。

拔叔被劇情殺之後，木法沙得到眾動物的擁戴，其中甚至還有鬣狗（所以你們後來怎麼被
流放了？）

至於塔卡，木法沙表示自己無法再叫出他的名字，塔卡則表示那就叫我刀疤吧（我覺得其
實應該翻爪疤，反正英文都是Scar）

- - - 正片結束 - - -

整部電影看完，本來以為會讓人很煩躁的丁滿、澎澎，反而讓我覺得是這部比較好的部分
，至少可以讓我從很凌亂的劇情邏輯稍作休息，而且各種官方吐槽其實還蠻好笑的，比如
：

澎澎：不如我們來唱歌吧！
丁滿：不不不…那首歌對她來說還太早了。
澎澎：怎麼會呢？辛巴當初也唱的很開心呀，他當時還覺得自己害死爸爸呢，還不是唱了
六年～

果然官方吐槽最為致命。

也讓我可以暫時無視
1. 木法沙的突發成熟和味覺癖
2. 莎拉碧突然的發瘋和暈船
3. 塔卡一夕覺醒的智慧
4. 拔叔突然的降智

寫在文末的兩個碎碎念：

1. 是說，果然還是爸爸厲害，辛巴只剋死木法沙，木法沙可是剋死了自家老爸跟塔卡的
老爸呢。

2. 然後最後官方故意不說琪雅拉的弟弟是Kopa還是Kion（咬手帕

"
