,標題,分類,內文
1146,[新聞] 拚到年薪150萬　工程師曝生活差異「根本,4004,"拚到年薪150萬　工程師曝生活差異「根本無感」！釣一票苦主認了

ettoday

https://finance.ettoday.net/news/2807448

記者施怡妏／綜合報導

財富自由令人嚮往，賺錢發大財也是每個人的夢想之一，一名在科技業工作的網友表示，
年薪已達150萬元，但卻很無感，以台灣的日常消費、生活水平來看，這樣的薪資得到的
服務、享受並沒有差很多，貼文曝光，許多網友有感，「通膨這麼嚴重，150萬哪裡不愁
吃穿」。

有網友在Dcard發文，「薪水超過150萬後很無感」，之前曾聽過年收200萬跟2000萬的生
活，只是差在房子跟車子而已，以台灣的日常花費、生活水平來看，「這兩種薪資能得到
的享受、服務沒差很多」，觀察身邊的工程師，興趣大多離不開重機、相機、嫖妓。

他坦言，日本有許多高級和高檔的服務，這些服務可以讓消費者享受到更高的生活品質，
但在台灣因為市場較小，很多品質都又差又貴，「例如國旅」。

貼文曝光，網友有感，「今年年收200萬，買不起車，只住得起台北七坪大的套房」、「
你講的概念是真的，但依照現在的物價，日常生活的頂點不應該是150萬，至少也是300萬
」、「真的沒差，相信我，吃粥會飽，吃龍蝦也會飽，差別只是花在哪而已」、「我超過
150萬了，還是很難過啊，而且我還還完房貸了，在科技業工程師裡面算是PR35了吧，光
養小孩就讓你直接赤貧」。

不過也有人認為，「不會啊，我從300萬到500萬還是很有感，房子越買越快，房租越收越
多」、「買房買車會有感，吃大餐確實無感，帶女友吃一餐2萬不用猶豫，反正一個月也
才吃一次，而且平時都吃公司，根本無法出去消費呀」、「不買車房，年薪100萬也很夠
了」。

"
1147,[請益] Offer 請益,4004,"大家年薪三百萬大大好
小弟前陣子因故離職，最近找到兩個offer
想問看看板上大大們的意見，感謝！


1. 客運公司 - DE
地點：內湖
內容：Ethernet switch 相關電數位電路設計
工時：應該六七點可下班
優點：由於親友大多在台北，交通對我來說也相對友善
缺點：客運畢竟是子公司，在資源以及未來發展性相對可能沒那麼好


2. Synopsys - DE
地點：新竹
內容：Processor IP 開放，可能偏向後級運算邏輯的數位電路設計以及分析
工時：聽主管說不常加班，且工時較彈性
優點：感覺CPU未來職涯的發展較廣，且主管跟其他學長姐都還蠻友善的
缺點：對我來說交通不便


薪資的部分，因為相差不大就不列出來了
目前兩個offer都各有優點
不過對我來說差距不大
想請板上前輩們提供我一些經驗與建議
感謝！

"
1148,Fw: [Live] 第三屆大獅賽：台積電 vs. 聯發科,4004,"※ [本文轉錄自 basketballTW 看板 #1cqROPjL ]

作者: domoto23 (domoto23) 看板: basketballTW
標題: [Live] 第三屆大獅賽：台積電 vs. 聯發科
時間: Fri Aug 30 20:07:51 2024


蠻特別的組合
場上竟然還有 SBL 資歷的 …

打球打不贏
念書念不過
賺錢還賺得比較多

https://www.youtube.com/live/ALqJ-aGFB4c?si=jJZTBeygZLMecEvc
"
1149,[新聞]黃仁勳：有 AI 襄助，工程師開始研發次兩,4004,"黃仁勳：有 AI 襄助，工程師開始研發次兩代產品

https://finance.technews.tw/2024/08/30/jensen-huang-say-ai-can-help/

輝達（Nvidia Corp.）執行長黃仁勳（Jensen Huang）透露，即便次世代 Blackwell 晶
片面臨生產問題，但不會影響公司一年推一款新型旗艦產品的規劃。分析人士相信，輝達
股價這波拉回，是逢低買進良機。

英國金融時報（FT）29日報導，黃仁勳受訪時表示，影響Blackwell生產的議題「不會衝
擊」輝達將釋出旗艦新品的節奏從兩年一款改為一年一款的計畫。

8月稍早，因最後一分鐘出狀況，迫使輝達及晶圓代工夥伴台積電修正Blackwell生產方式
，新晶片釋出時間延期至年底。這也是輝達29日股價下殺的原因。

但即便晶片製造難度愈來愈高，黃仁勳仍信心滿滿表示，Blackwell繼任者每年都會如期
更新，工程師開始研發下兩代產品，「一年一款節奏不會落拍。」

黃仁勳28日在財報電話會議，遭分析師拷問客戶投資AI何時能有回報。他對FT表示，輝達
就用AI加速資料處理，大幅提高生產力，「我們寫軟體時已無法不用AI」。拜AI之賜，輝
達旗下雖只有兩萬名工程師，卻如一支六萬人大軍。

Business Insider報導，財報公布後，美國銀行（Bank of America）分析師Vivek Arya
29日重申輝達的投資評等為「買進」，稱為「產業首選個股」，並將目標價從150美元上
修至165美元。

Arya坦承，次世代Blackwell晶片延期數月，可能會讓第三季(8~10月)財報表現「良好但
不突出」，然而他認為輝達前景依然強勁，不容忽視。

Arya依舊對輝達獨特成長機會、執行力及超過80%市佔率深具信心，因生成式AI佈署至少
需三四年前期投資循環，現在才剛到一至一年半。更重要的是，次世代AI模型需要多
10~20倍算力訓練，Blackwell算力僅比Hopper多三四倍。

這意味當輝達2026年釋出次次世代GPU晶片「Rubin」時，需求也不會衰退。Arya並說，以
2025年每股盈餘有望成長40%計算，輝達本益比為30~35倍，相當有吸引力。


"
1150,Re: [新聞] ASML中國芯片業務或面臨荷蘭進一步限制,4004,"※ 引述《createlight (創輝)》之銘言：
: https://www.epochtimes.com/b5/24/8/29/n14320344.htm
: ASML中國芯片業務或面臨荷蘭進一步限制
: 【大紀元2024年08月29日訊】（大紀元記者李言綜合報導）彭博社根據消息來源報導，荷
: 蘭政府正計劃進一步限制芯片（晶片）製造設備商ASML（阿斯麥）對中國的出口。中共第
: 二代最先進芯片設備可能到年底就無法繼續得到維修服務和備用零件供應。
: 據知情人士透露，荷蘭首相迪克‧斯霍夫（Dick Schoof）領導的政府可能不會續簽ASML
: 在中國提供服務和提供零件的某些許可證，這些許可證將於今年年底到期。知情人士表示
: ，這一決定預計將涵蓋該公司的頂級深紫外光刻機（DUV）。
: 當荷蘭最大通訊社ANP問及此消息時，該公司拒絕討論。荷蘭外交與發展協助部也拒絕置
: 評。
: 如果ASML不提供維護服務，DUV深紫外光刻機在一段時間後就無法運作。根據彭博社的報
: 導，美國向荷蘭和其它在芯片產業扮演重要角色的盟友施壓，要求他們進一步限制對中國
: 的先進技術出口。
: 拜登政府一位高級官員表示，美國政府會通過包括「外國直接產品規則」（FDPR）在內的
: 某些單邊措施，禁止銷售含有美國技術的產品。這項規定同樣適用於ASML的設備。
: 出於對國家安全的考量，美國長期以來一直在限制北京取得最先進的芯片技術。ASML從未
: 被允許向中國出售其最新型的極紫外線（EUV）芯片製造設備。去年，荷蘭政府還對該公
: 司某些第二代DUV先進芯片製造機器實施了出口限制。
: 在彭博社的報導出現後不久，ASML在阿姆斯特丹證券交易所的股價回吐了部分升幅，但週
: 四（8月29日）下午的股價仍高出約2.8%。
: 這一消息對北京發展世界級芯片產業的努力可能是一個沉重的打擊。
: 沉重打擊中共
: 位於荷蘭費爾德霍芬（Veldhoven）的ASML研發的芯片製造設備是業界最先進的，在銷售
: 時附有維護協議，而維護協議對於維持設備的運作至關重要。撤銷維護服務可能會導致在
: 中國的至少部分設備最快在明年就無法運作。
: 由前情報主管斯霍夫領導的荷蘭新政府已表明對中共採取警惕的態度。他在本月接受彭博
: 社採訪時表示，荷蘭在與北京就國家安全問題進行對話時，必須「格外謹慎」。
: 當被問及荷蘭政府今年是否會考慮新的出口管制措施時，斯霍夫表示，荷蘭政府正與美國
: 和日本進行積極的協商，預期這些談判將取得令人滿意的成果。
: 為了國家安全，拜登政府對中國實施了全面出口管制，旨在遏制中共半導體產業的發展，
: 並將其用於軍事目的。ASML在美國的同行包括應用材料公司（Applied Materials Inc.）
: 已受到與該公司類似限制。今年早些時候，美國向荷蘭政府施壓，要求對ASML在中國的業
: 務加強管控。
: 中共依靠ASML的浸入式DUV光刻系統來推進其芯片製造技術。而且，中共一直未能買到
: ASML最先進的EUV（極紫外）光刻機。
: 如果沒有ASML的DUV裝備，華為及其合作夥伴中芯國際將越來越難在其目前的能力上取得
: 突破，目前他們的技術水平已落後於行業領軍企業台積體兩代。
: 責任編輯：林妍#

https://tw.stock.yahoo.com/quote/0981.HK
       29號消息出來,2024/08/30中芯國際的股價大漲3.02%!!!XDD

"
1151,[新聞] 三星解散先進封裝業務組 「封裝專家」林,4004,"


新聞標題： 三星解散先進封裝業務組 「封裝專家」林俊成可望回台發展

〔編譯盧永山／綜合報導〕去年3月，南韓三星電子聘請台積電前研發副處長林俊成，擔
任先進封裝業務組（Task Force）副總裁，希望加快先進封裝技術發展，現在傳出該業務
組已經解散的消息。根據中媒《集微網》報導，中國的晶圓廠正試圖招募林俊成，但有傳
言指出，林俊成更傾向優先考慮加入台灣的半導體公司，他的動向引發業界廣泛關注。
林俊成被稱為「半導體封裝專家」，1999年至2017年任職台積電，擔任研發副處長，期間
統籌申請了450多項美國專利，並對台積電目前擅長的CoWoS和InFO-PoP等3D封裝技術的發
展做出貢獻。林俊成不僅在技術研發上表現出色，也成功為台積電爭取到蘋果的合作大單
，進一步鞏固台積電在全球半導體封裝市場的領導地位。


在加入台積電以前，林俊成任職於美光科技，離開台積電後，於台灣半導體設備公司天虹
科技工作，累積不少封裝設備的生產經驗。


2022年，三星電子為了增強在先進封裝技術領域的競爭力，成立了先進封裝工作團隊，20
23年將其升級為先進封裝業務組，並與林俊成簽下2年工作合約，以加快先進封裝技術的
發展，挑戰台積電的市場領導地位。


但近期有消息傳出，三星電子的先進封裝業務組已於近期解散，相關成員已返回記憶體、
先進製程和其他封裝部門，同時與林俊成的合約即將到期，三星電子似乎不打算續約。而
《集微網》報導，中國晶圓廠正在與林俊成接觸。


有傳言指出，林俊成更傾向於優先考慮加入台灣的半導體公司，這項決定可能基於他長期
在台積電的工作經驗，以及對台灣半導體產業的深厚了解。


對此，三星電子以內部組織重組為由，確認Task Force團隊已經解散，但拒絕對人事問題
發表意見。


新聞來源： https://reurl.cc/E61ANR

"
1152,[新聞] 台積先進製程優勢 難撼動,4004,"https://udn.com/news/story/7240/8197261

台積先進製程優勢 難撼動

2024-08-31 00:43 經濟日報／ 記者鐘惠玲／台北報導

https://uc.udn.com.tw/photo/2024/08/31/2/30382743.jpg
台積電。 路透

台積電（2330）是全球晶圓代工龍頭，尤其在先進製程領域更是獨步武林。英特爾擴大晶
圓代工，三星強化先進製程，兩大產業巨頭都想搶占相關晶圓代工市占，但至今成效有限
。研究機構更預期台積電2025年將以先進製程能力持續調漲報價，業績持續成長無虞。

台積電總裁魏哲家先前提到，他曾對競爭者表示，「客戶信任」非常重要，技術與製造有
一天可能趕上台積電或一樣好，雖然他都覺得不太可能，但是在客戶信任方面，對手永遠
趕不上台積電。因為要得到客戶信任，第一步就是不能跟客戶競爭。他說，兩個厲害的競
爭對手，一家在加州，一家在南韓，都還有自己的產品，還想跟台積電競爭，簡單來說是
「門都沒有」。外界認為，魏哲家前述暗示的對手，即是三星與英特爾。

除了與客戶競爭的議題之外，台積電在先進製程技術領域持續領先優勢，正發展2奈米製
程，預計N2製程技術可提供全世代的效能與功耗優勢。

"
1153,[請益] 美光職缺,4004,"您好，
各位年薪300萬大大們，
近日收到美光Chemlab engineer 的遠端面試邀約，想請問一下這個職稱的工作內容，由於我目前於各版上找到的資訊有點少。
是不是工作內容大多都是原物料檢驗相關？

本人112化學相關碩，有多益金色證書


"
1154,[請益] 軟體工程師短期外派澳門津貼,4004,"
弟弟任職的公司
會派他去澳門
學習要代理的軟體產品
預計可能會待3個月
如果有狀況  可能會待到6個月以上

想請教  一般來說
這種外派津貼會給多少呢?

(目前聽到研擬中的方案是  提供飯店住宿、每月2萬台幣津貼
 但我覺得澳門生活費應該很高  這樣似乎不太足夠?)

"
1155,[新聞] 台積電危險了?日經:中國晶片實力僅落後3年,4004,"
作者: pooznn (我~~~是來被打臉滴!!!) 看板: Gossiping
標題: [新聞]台積電危險了?日經:中國晶片實力僅落後3年
時間: Wed Aug 28 12:10:42 2024

1.媒體來源:

壹蘋

2.記者署名:

新聞來源:《日本經濟新聞》

3.完整新聞標題:

台積電危險了？日經：中國晶片實力僅落後3年

4.完整新聞內文:

【國際中心／綜合報導】美國對中國華為實施出口禁令已經5年，成效如何難以評估，不
過日媒引述業界人士報導，從電子產品設計觀察，中國晶片實力僅落後台積電3年。

《日本經濟新聞》報導，每年拆解上百種電子産品的東京半導體調查企業TechanaLye社長
清水洋治表示，中國晶片實力已經追到只落後台積電3年。

清水用拆解「華為Pura 70 Pro」的晶片照與先前照片做對比，指台積電2021年以5奈米量
產的「KIRIN 9000」處理器，與今年中芯國際7奈米生產的「KIRIN 9010」處理器，性能
差距並不大。

報導指出，台積電5奈米晶片面積107.8平方毫米，中芯7奈米則是118.4平方毫米，差異不
大，處理性能基本上也相同。

根據報導，台積電2021年量產的「KIRIN 9000」，是由華為旗下的海思半導體設計；2024
年中芯量產的「KIRIN 9010」，也是由海思設計，雖然7奈米與5奈米不同，不過性能卻差
不多，可見海思的設計能力提升。

報導指出，雖然良率存在差距，不過從出貨的半導體晶片性能來看，中芯實力已追到只比
台積電落後3年。隨著晶片縮小的難度加大，台積電想甩開中國會更加困難。


5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:

http://tw.nextapple.com/international/20240827/BF44C89C1E992FA02723BB64DD0E2030

6.備註:

太可怕惹~~~

所以 紅統仔已經開始拿身家 去空台GG了嗎???

"
1156,Re: [新聞] 台積電危險了?日經:中國晶片實力僅落後3年,4004,"

看很多回應都是看雖小中芯和華為..............

這其實是很不明智的.......

寧可高估對手，也不要看輕對手................

中芯在只有DUV的情況下能做到這種程度，代表他

在晶片製造上累積了很多台積電都沒有的絕招和技術。

一旦中國的晶圓設備成熟，中芯很可能馬上就打趴台積電了。

生於憂患，死於安樂...................................














※ 引述《cjol (勤樸)》之銘言：
: ※ [本文轉錄自 cjol 信箱]
: 作者: pooznn (我~~~是來被打臉滴!!!) 看板: Gossiping
: 標題: [新聞]台積電危險了?日經:中國晶片實力僅落後3年
: 時間: Wed Aug 28 12:10:42 2024
: 1.媒體來源:
: 壹蘋
: 2.記者署名:
: 新聞來源:《日本經濟新聞》
: 3.完整新聞標題:
: 台積電危險了？日經：中國晶片實力僅落後3年
: 4.完整新聞內文:
: 【國際中心／綜合報導】美國對中國華為實施出口禁令已經5年，成效如何難以評估，不
: 過日媒引述業界人士報導，從電子產品設計觀察，中國晶片實力僅落後台積電3年。
: 《日本經濟新聞》報導，每年拆解上百種電子産品的東京半導體調查企業TechanaLye社長
: 清水洋治表示，中國晶片實力已經追到只落後台積電3年。
: 清水用拆解「華為Pura 70 Pro」的晶片照與先前照片做對比，指台積電2021年以5奈米量
: 產的「KIRIN 9000」處理器，與今年中芯國際7奈米生產的「KIRIN 9010」處理器，性能
: 差距並不大。
: 報導指出，台積電5奈米晶片面積107.8平方毫米，中芯7奈米則是118.4平方毫米，差異不
: 大，處理性能基本上也相同。
: 根據報導，台積電2021年量產的「KIRIN 9000」，是由華為旗下的海思半導體設計；2024
: 年中芯量產的「KIRIN 9010」，也是由海思設計，雖然7奈米與5奈米不同，不過性能卻差
: 不多，可見海思的設計能力提升。
: 報導指出，雖然良率存在差距，不過從出貨的半導體晶片性能來看，中芯實力已追到只比
: 台積電落後3年。隨著晶片縮小的難度加大，台積電想甩開中國會更加困難。
: 5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:
: http://tw.nextapple.com/international/20240827/BF44C89C1E992FA02723BB64DD0E2030
: 6.備註:
: 太可怕惹~~~
: 所以 紅統仔已經開始拿身家 去空台GG了嗎???

"
1157,[新聞] 全球先進材料大廠31日凌晨火警 英特格高,4004,"

2024-08-31 13:10 聯合報 記者林保光／高雄即時報導

全球先進材料大廠31日凌晨火警 英特格高雄北廠竄煙


台積電關鍵化學品供應廠商英特格公司，31日凌晨在高雄市路竹區的KSP-N高雄北廠發生火警。火苗在廠內悶燒，竄出濃煙，消防人車趕去滅火，一進廠房，囤放事業廢棄物的區域冒火燃燒，約1小時後撲滅火勢，未造成傷亡。起火原因由消防局調查中。


英特格公司在高雄市路竹區南科高雄園區，投資5億美元設廠，去年5月啟用後，又在路竹區路科八路設KSP-N高雄北廠，生產先進液體過濾器、高潔淨度化學桶與先進沉積材料三大產品。


31日凌晨3時許，高雄市消防局據報，英特格高雄北廠冒出濃煙，出動23車43人，包含化學車、消防機器人、重機具、無人機趕去搶救。


高雄市消防第五大隊表示，消防人車趕抵火場，廠內沒人上班，火苗疑在廠內悶燒，冒出濃煙，但不見明火，直到消防隊員切割廠房鐵皮牆壁，瞬間火苗燃升，消防隊員立即布線出水進入廠區滅火，直到31日凌晨4時許撲滅火勢，未造成傷亡。


據消防第五大隊副大隊長李維家消表示，起火的廠房是獨立的2層建築鐵皮倉庫，燃燒的區域是廠內一處堆積塑膠等事業廢棄物的廠房，燃燒範圍約25



https://money.udn.com/money/amp/story/5612/8197466




"
1158,[新聞]捷克眾議長：願祭租稅優惠 ，支持台灣半,4004,"捷克眾議長：願祭租稅優惠 ，支持台灣半導體投資

https://tinyurl.com/25tcuso4

行政院秘書長龔明鑫率團訪問捷克，他表示，新政府提出半導體、AI 等五大信賴產業，
他心目中首選合作對象即是捷克，因捷克工業基礎發達、科技人才豐沛，且堅持自由民主
價值；捷克眾議長艾達莫娃則說，樂意透過稅收優惠等措施，支持台灣半導體供應鏈業者
投資捷克。

國發會今天透過新聞稿指出，行政院秘書長龔明鑫與國發會主委劉鏡清、國科會主委吳誠
文及經濟部次長陳正祺率團到捷克訪問，30 日與出席「全球安全論壇」（GLOBSEC）的國
安會秘書長吳釗燮，共同召開記者會。

龔明鑫在記者會感謝捷克眾議院議長艾達莫娃（Markéta Pekarová Adamová）、參議
院議長維特齊及科研創新部長傑尼雪克熱情接待訪團，即使在審查預算期間仍抽空與台灣訪團會談。

龔明鑫表示，德拉霍斯今年 6 月來台舉辦投資說明會後，台灣政府率領半導體供應鏈業
者到捷克，實地考察當地投資環境，並就未來投資規劃及相關需求與捷方交流，參團企業
中已有業者對於投資捷克表達濃厚興趣。

此外，此次也將與捷方討論 2021 年啟動的雙邊合作計畫進展。

國發會指出，龔明鑫與劉鏡清、吳誠文、陳正祺及外交部等部會官員，和捷克政府召開多
場雙邊會議，就台捷雙方在台捷韌性計畫、半導體供應鏈廠商需求、產業聚落、人才培育
等議題，進一步交流雙邊合作進展及未來推動方向。

國發會表示，訪問團此行亦赴烏斯季省地區考察，與烏斯季省省長希勒（Jan Schiller）
會晤，並和烏斯季省政府就人才培訓、投資環境、租稅優惠、投資服務等議題廣泛討論。

國發會指出，台灣感謝捷方協助在距離德勒斯登一小時車程內的烏斯季，找到適合發展供
應鏈的地點，這可協助廠商以較合宜的成本服務台積電，並可以此為跳板，爭取歐洲各半
導體廠的合作商機。

國發會表示，未來雙方產業交流將持續進行，不只半導體，也有機會擴展至 AI 等產業；
捷克下週將組團赴台參加 Semicon Taiwan 2024，並設立國家館，台灣也會在今年 10 月
於布爾諾市舉行的捷克工業大展（MSV International Engineering Fair），設立台灣國
家館，盼創造更多台捷產業合作機會。

此外，國發會指出，龔明鑫一行 28 日抵達捷克後，隨即前往捷克眾議院，出席由捷克投
資局舉辦的投資說明會，艾達莫娃及傑尼雪克到場致詞。

艾達莫娃表示，捷克將台灣視為最重要的亞洲民主友人之一，捷克政府樂意透過稅收優惠
等激勵措施，支持台灣半導體供應鏈業者投資捷克。

傑尼雪克指出，捷克具有深厚工業基礎，有高度意願參與歐洲半導體產業發展，相信此投
資說明會將成為捷克與台灣合作開發全球半導體產業鏈的里程碑。

龔明鑫表示，從台灣政府促成台捷直航、設立中東歐投融資基金，到這一年來積極鼓勵台
商在捷克建立半導體產業聚落，一再展現台灣重視對捷克的承諾，相信捷克未來一定能成
為歐洲重要的半導體供應鏈聚落。

龔明鑫指出，新政府提出五大信賴產業，他心目中首選合作對象即是捷克，除因捷克的工
業基礎發達、科技人才豐沛外，也因捷克一直堅持自由民主價值，是台灣共享價值的好夥
伴，相信台捷未來將持續創造產業合作佳績。

「五大信賴產業」，指的是半導體、人工智慧（AI）、軍工、安控及次世代通訊等。

"
1159,[討論] 是不是只剩硬體工程師不怕被AI取代了,4004,"軟體工程師：AI幫寫程式碼，只是還要debug

QA工程師：自動化測試

硬體工程師：AI有辦法取代硬體訊號量測/layout/洗板等雜事嗎？

其它？

"
1160,Re: [討論] 在發哥講支語會被封殺嗎？,4004,"質量還好吧，
工程上常常會用到很多中國用語，大家都習慣了啊

代碼，素質，視頻，分辨率，信號，等等
他是見怪不怪吧

※ 引述《myis8787 (white)》之銘言：
原文：小心在發哥不要講支語！

https://www.dcard.tw/f/tech_job/p/256493817?cid=09787498-5C6A-413B-B004-1BB1DD
30

https://i.imgur.com/vExmYvu.jpeg
https://i.imgur.com/g7zgDIk.jpeg

發哥某些主管對支語真的如DCARD這篇文所說的這麼敏感嗎？

連推薦者用到支語也會被直接刷掉

現在年輕人滑斗音用小紅書的這麼多

之後想到發哥上班是不是要注意一點別用到支語？

不然有可能被主管聽到直接黑掉扛I-等你自動離職永遠封殺？

有某些發哥主管對支語很反感的八卦嗎？

"
1161,[新聞]科技裁員陷完美風暴，企業恐視被解雇者為,4004,"科技裁員陷完美風暴，企業恐視被解雇者為餐桌剩菜

https://technews.tw/2024/08/28/technology-industry-layoff-perfect-storm/

科技公司 2024 年至今在全球砍掉 12 萬 4,000 多個職位，招募人員坦言企業對被解雇
者的偏見比想像中更普遍，甚至將這些員工喻為餐桌剩菜；有招募顧問觀察到，某些企業
出現有毒職場氛圍。

美國大型科技公司近年全力發展人工智慧（AI），AI相關職缺需求量大增，但其他部門裁
員自2022年以來，已連續2年多持續湧現，今年又出現一波解雇潮。

根據追蹤網站Layoffs.fyi對384家科技公司的統計，2024年裁員人數達12萬4,000人。美
國雜誌《富比士》（Forbes）點出，多種因素包括通貨膨脹、經濟下滑、AI發展、疫情間
過度招募、以及離岸外包趨勢掀起裁員潮「完美風暴」。

灣區人才招募顧問林郁智（Ken Lin）告訴《中央社》，也有不少企業因追求股價裁員。
他觀察到部分需要足夠能力和經驗的工作也罕見地改以約聘條件徵才。

科技公司密集的加州舊金山灣區，儘管AI、電動車、綠能產業釋出不少機會，但裁員消息
也從未間斷，社交求職平台經常看到有人分享遭公司解雇的近況。

舊金山媒體SFGate報導，被解雇員工重新求職時遭受到異樣眼光，例如面試被草草結束，
或是被面試官議論紛紛，有人模糊自己被裁員狀況後才找到工作。

專為科技業招聘人才的克里利（Brian Creely）表示，許多公司高層沒有認知到遭到解雇
與員工表現無關，因此會對那些人貼標籤，這種微妙的偏見比想像中更加普遍。他曾經聽
過一名汽車科技公司主管將被裁員者視為「損壞物」。

克里利再舉例指出，2022年後，Meta進行一連串裁員，對招募人員來說，這是科技業擴充
人才庫的潛在機會，但一間行銷科技公司主管在聽到「前Meta員工」時便直接拒用，認為
他們是別人「餐桌上的剩菜」，讓他感到十分無奈。

林郁智接受《中央社》訪問時則表示，他觀察到即便從同一間公司被解雇，但學歷、年資
及在公司內曾執行過的案子，對求職還是會有一定程度的影響。

林郁智以接觸過的2名前Meta員工為例，一名博士畢業、累積十多年工作資歷、從事消費
者研究的朋友，在離職超過半年、領完資遣費後便順利轉入新創；另一名大學畢業、在不
同公司累積6年經驗、從事產品設計的朋友便沒有那麼順利。

林郁智也指出，在這段期間，某些公司出現有毒的職場文化，好比在績效考核當中直接提
高淘汰的比例，員工缺乏穩定感，工作士氣低落；另外，他也看過一些大公司，會直接讓
實習生練習提交裁員計畫，各式各樣的現象都會發生。

林郁智認為，以目前情況來看，科技公司短期內不會補充人才庫，因此不僅外國學生要留
在美國可能變得較不易，某些大公司也直接暫停幫員工申辦綠卡。

克里利對被解雇後重新求職者的建議是，儘管有些雇主存有偏見，但做為求職者，「我們
也該像公司面試我們一樣，同樣對公司進行面試」，並且保持積極態度，畢竟會對遭裁員
者貼標籤的雇主較欠缺同理心，也不適合為其效力。

"
1162,[新聞] 攜手產學研 工研院 培養電力產業綠領人才,4004,"https://www.chinatimes.com/newspapers/20240828000297-260204?chdtv

攜手產學研 工研院 培養電力產業綠領人才

04:10 2024/08/28 工商時報 袁顥庭

有鑑於能源供需平衡重要性提升，對於人才需求日益吃緊，工研院27日攜手台灣電力與能
源工程協會舉辦「電網人才發展聯盟獎學金頒獎典禮暨產業職涯講座」，邀請華城電機、
達德能源、台塑等公司參與，除頒發電網人才發展聯盟獎學金給優秀學子，現場也邀請來
自盛齊綠能、華城電機的綠領人才，分享電力產業職場經驗與前景，鼓勵更多年輕新秀加
入電力領域，共助台灣電力永續轉型。

工研院院長暨台灣電力與能源工程協會理事長劉文雄表示，台灣地狹人稠，想要電力供需
平衡並滿足淨零需求，不能只單方面依靠電力公司，電力供需須攜手合作，在國家整體能
源使用上，也應導入「整合資源規劃」思維，透過專業理性的數學模型，納入成本、環境
等因素並凝聚共識前提下，建立最佳電力使用組合，確保供電穩定又永續。

劉文雄強調，供電穩定需要供需兩方協力合作，例如加州2022年9月遇到熱浪造成的斷電
危機，就是透過全民協力在幾小時內省下1,000MW電量，順利免於分區限電，對於台灣來
說非常值得借鏡。

工研院2019年與台灣電力與能源協會攜手產學研成立「電網學校暨人才發展聯盟」，透過
專業課程、獎學金培育本土綠領人才，並與台灣大學、中山大學、成功大學合作推動跨域
電力學程，讓對電力有興趣的學子修習，目前正跟台灣科技大學、台北科技大學、高雄科
技大學討論規劃中，未來將持續拓展至更多學校。

至於在職綠領菁英部分，台灣電力與能源工程協會則設置「劉書勝紀念獎」鼓勵這些優秀
人才持續在電力領域發光發熱，為台灣電力永續貢獻一己之力。

#能源 #工研院 #綠領人才 #台灣電力 #電網

"
1163,[新聞] 半導體人才荒？ 調查：第二季月均徵才2.6,4004,"https://www.epochtimes.com/b5/24/8/28/n14319431.htm

半導體人才荒？ 調查：第二季月均徵才2.6萬人

【大紀元2024年08月28日訊】（大紀元記者侯駿霖台灣台北報導）被視為台灣護國神山的
半導體產業，近期傳出人才荒，根據104人力銀行28日最新報告顯示，今年第二季半導體
產業平均每月徵才2.6萬人、年增8%，同時因為台積電等大廠加碼投資中南部，也讓當地
相關工作機會占比提升為3成。

調查指出，從過去9年數據分析，台灣半導體廠商在2022年第二季最缺工，平均每月徵才
達3.8萬人，近期則因AI商機帶動半導體活絡，企業徵才力道回升，截至今年8月缺才2.7
萬人。

https://i.epochtimes.com/assets/uploads/2024/08/id14319432-705210-600x314.png
半導體近五年徵才趨勢。（104人力銀行提供）

在求職市場方面，今年第二季平均每月想投入的半導體求職人數，較去年同期成長18%，
平均每位求職者可獲得2.1個工作機會，高於整體求職市場的1.8個，顯示半導體產業的缺
工壓力，仍高於整體求職市場。

104人力銀行表示，以地區分布觀察，北部依舊是台灣徵才重心，但近年台積電等科技大
廠，陸續往中南部設廠，也帶動半導體產業在中南部的徵才需求。

https://i.epochtimes.com/assets/uploads/2024/08/id14319433-705211-600x236.png
近兩年第二季半導體主要徵才職務。（104人力銀行提供）

根據統計，半導體產業今年第二季平均每月徵才2.6萬人，北部約1.8萬人、占67.8%，中
部3600人、占13.9%，南部4200人、占16.3%，中南部占比已提高至3成之多。

針對主要徵才職務，56.5%為工程職、43.5%非工程職。其中，又以作業員、包裝員平均每
月人才缺口1705人最多，而去年人才缺口最大的數位IC設計工程師為1623人居次，半導體
工程師1322人排名第三。

徵才職務不但反映半導體重啟晶片產能的趨勢，也希望更多生產操作人力的投入。104人
力銀行説，在非理工職務當中，台國內業務人員徵才人數940人排名第六，顯示非理工科
系背景人才，若能補強半導體產業知識及銷售職能，也有機會切入半導體行業。

責任編輯：玉珍

"
